Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,Pass7
2_40_1.75_75_8.csv,0.846317625,-0.05432772285707926,-0.6526295454998879,No,,,3_20_1_50_12.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_100_1_200_8.csv,0.18515785261973944,0.13678151498165336,0.2654754022734212,No,2_40_1_225_6.csv,0.47416737483438576,0.16020451627657817,0.291768303981014,No,2_80_1.25_75_18.csv,0.5490812437875039,0.010025731783976108,0.13015126764875928,No,,
2_40_2_75_6.csv,0.831955875,-0.012286275150783208,-0.1475929000123252,No,,,3_20_1_50_14.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_120_1_200_12.csv,0.17987431163026743,0.12179946623072552,0.2363971644752358,No,2_40_1_125_4.csv,0.4673631710426187,0.058724916986549774,0.10695122602543296,No,2_80_1.25_75_20.csv,0.5490812437875039,0.010025731783976108,0.13015126764875928,No,,
2_40_1.5_75_8.csv,0.8021844375,-0.005250116093446419,-0.0630687372798859,No,,,3_20_1_50_16.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_120_1_200_14.csv,0.17987429536203445,0.11078161711272208,0.21501293044929926,No,2_40_1_175_6.csv,0.46701326978902624,0.11534932887402916,0.21007696183059527,No,2_80_1.5_50_14.csv,0.5302663301240488,0.0284231019776967,0.3689808218109018,No,,
2_40_1.5_75_6.csv,0.7911725624999999,0.009474516890204973,0.11381573396978395,No,,,3_20_1_50_18.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_120_1_200_16.csv,0.17987429536203445,0.11078161711272208,0.21501293044929926,No,2_40_1_200_6.csv,0.46701323736563927,0.16020453267084855,0.2917683338386521,No,2_80_1.5_75_14.csv,0.5302663301240488,0.0284231019776967,0.3689808218109018,No,,
1_20_1_50_10.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_50_20.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_120_1_200_18.csv,0.17987429536203445,0.08701755622887512,0.16888993185818446,No,2_40_1_150_6.csv,0.4596217765203858,0.10411273494699894,0.18961260771118346,No,2_80_1.5_100_10.csv,0.5302662826654766,0.028423128332919823,0.3689811639470942,No,,
1_20_1_50_12.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_50_4.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_120_1_200_20.csv,0.17987429536203445,0.08701755622887512,0.16888993185818446,No,2_40_1_100_4.csv,0.45651936274813476,0.080688912241685,0.14695258050144752,No,2_80_1.5_100_14.csv,0.5302662729431832,0.028423129284065964,0.3689811762946094,No,,
1_20_1_50_14.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_50_6.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_120_1_175_12.csv,0.1798742942576932,0.12179946733067212,0.23639716661009127,No,2_40_1.25_150_6.csv,0.44484788226913446,0.13757741338169446,0.2505592819816179,No,2_80_1.5_125_14.csv,0.5302662579523989,0.02842309289811778,0.368980703942328,No,,
1_20_1_50_16.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_50_8.csv,0.22535146518557242,-0.06700469293255246,-0.2898418958303141,No,2_120_1_100_18.csv,0.1798742901184193,0.08701754966179899,0.16888991911233076,No,2_40_2_150_6.csv,0.44285908626515763,0.15520447876582621,0.28266211585186674,No,2_80_1.5_50_16.csv,0.5302662560896667,0.028423108691937322,0.36898090897331015,No,,
1_20_1_50_18.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_10.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_125_18.csv,0.1798742901184193,0.08701754966179899,0.16888991911233076,No,2_40_1_75_4.csv,0.4425753497791377,0.13173324667989642,0.23991574554209483,No,2_80_1.5_75_16.csv,0.5302662560896667,0.028423108691937322,0.36898090897331015,No,,
1_20_1_50_20.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_12.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_150_18.csv,0.1798742901184193,0.08701754966179899,0.16888991911233076,No,2_40_1_50_4.csv,0.44185612297612464,0.14215106816034087,0.2588889316617588,No,2_80_1.5_125_10.csv,0.5302662475882091,0.028423127926316974,0.3689811586686888,No,,
1_20_1_50_4.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_14.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_50_18.csv,0.1798742901184193,0.08701754966179899,0.16888991911233076,No,2_40_1.5_50_6.csv,0.43957255371197773,0.23758714649462068,0.4326994044334492,No,2_80_1.5_100_12.csv,0.5302662462506779,0.028423098904023378,0.3689807819093277,No,,
1_20_1_50_6.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_16.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_75_18.csv,0.1798742901184193,0.08701754966179899,0.16888991911233076,No,2_40_1.25_50_6.csv,0.43718175047647256,0.16814094067520474,0.30622231027421454,No,2_80_1.5_50_18.csv,0.5302662354146962,0.028423123909823166,0.3689811065276809,No,,
1_20_1_50_8.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_18.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_175_18.csv,0.17987427993280958,0.08701754446170001,0.16888990901960466,No,2_40_1.5_75_6.csv,0.4359912382389121,0.2559280108205015,0.4661022260409851,No,2_80_1.5_50_20.csv,0.5302662354146962,0.028423123909823166,0.3689811065276809,No,,
3_20_1_50_10.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_20.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_175_20.csv,0.17987427993280958,0.08701754446170001,0.16888990901960466,No,2_40_1.5_175_6.csv,0.4324768857766375,0.22665626499099945,0.4127918211052551,No,2_80_1.5_75_18.csv,0.5302662354146962,0.028423123909823166,0.3689811065276809,No,,
3_20_1_50_12.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_4.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_100_12.csv,0.17987427597890748,0.12179945283327462,0.2363971384724995,No,2_40_2_200_6.csv,0.4310492541883195,0.1552045357565484,0.2826622196447357,No,2_80_1.5_75_20.csv,0.5302662354146962,0.028423123909823166,0.3689811065276809,No,,
3_20_1_50_14.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_6.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_125_12.csv,0.17987427597890748,0.12179945283327462,0.2363971384724995,No,2_40_1_125_6.csv,0.4301448524804722,0.10848687529622522,0.19757889693155334,No,2_80_1.5_100_16.csv,0.5302662324119518,0.02842310709804822,0.3689808882818842,No,,
3_20_1_50_16.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,1_20_1_75_8.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_150_12.csv,0.17987427597890748,0.12179945283327462,0.2363971384724995,No,2_40_1.25_225_4.csv,0.42225419186341767,0.1748829408439988,0.31850100253837477,No,2_80_1.5_50_10.csv,0.5302662318682049,0.028423106303653436,0.36898087796927154,No,,
3_20_1_50_18.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_75_10.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_50_12.csv,0.17987427597890748,0.12179945283327462,0.2363971384724995,No,2_40_1.25_200_4.csv,0.42225418585419994,0.10860347354022357,0.19779124844753576,No,2_80_1.5_75_10.csv,0.5302662318682049,0.028423106303653436,0.36898087796927154,No,,
3_20_1_50_20.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_75_12.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_75_12.csv,0.17987427597890748,0.12179945283327462,0.2363971384724995,No,2_40_1.25_175_4.csv,0.4222541427882289,0.10860347170886214,0.19779124511221644,No,2_80_1.5_50_12.csv,0.5302662181878117,0.02842309900229037,0.36898078318500255,No,,
3_20_1_50_4.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_75_14.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_175_14.csv,0.17987426271424015,0.11078163556971926,0.2150129662719669,No,2_40_1_100_6.csv,0.4198635514673278,0.13399108166665397,0.2440277687238755,No,2_80_1.5_75_12.csv,0.5302662181878117,0.02842309900229037,0.36898078318500255,No,,
3_20_1_50_6.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_75_16.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_175_16.csv,0.17987426271424015,0.11078163556971926,0.2150129662719669,No,2_40_2_175_6.csv,0.41837284156192733,0.15520449431074482,0.282662144162645,No,2_80_1.5_125_16.csv,0.5302662135679681,0.028423125273110528,0.36898112422549906,No,,
3_20_1_50_8.csv,0.788543625,-0.030366582894829595,-0.364788512214531,No,,,3_20_1_75_18.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_100_20.csv,0.17987425291573195,0.08701755585454586,0.16888993113165932,No,2_40_1.5_200_14.csv,0.413403397074979,0.18009643745916604,0.3279959475035467,No,2_80_1.5_125_18.csv,0.530266164950394,0.028423116727552704,0.368981013289439,No,,
1_60_1_50_10.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_75_20.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_125_20.csv,0.17987425291573195,0.08701755585454586,0.16888993113165932,No,2_40_1.5_200_16.csv,0.413403397074979,0.18009643745916604,0.3279959475035467,No,2_80_1.5_125_20.csv,0.530266164950394,0.028423116727552704,0.368981013289439,No,,
1_60_1_50_12.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_75_4.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_150_20.csv,0.17987425291573195,0.08701755585454586,0.16888993113165932,No,2_40_1.5_200_18.csv,0.413403397074979,0.18009643745916604,0.3279959475035467,No,2_80_1.5_125_12.csv,0.5302661614832851,0.02842311800656231,0.36898102989318676,No,,
1_60_1_50_14.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_75_6.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_50_20.csv,0.17987425291573195,0.08701755585454586,0.16888993113165932,No,2_40_1.5_200_20.csv,0.413403397074979,0.18009643745916604,0.3279959475035467,No,2_80_1.5_100_18.csv,0.5302661263818713,0.028423106083928056,0.3689808751168577,No,,
1_60_1_50_16.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_75_8.csv,0.2198209081123651,-0.07324529853748044,-0.31683685514581095,No,2_120_1_75_20.csv,0.17987425291573195,0.08701755585454586,0.16888993113165932,No,2_40_1.5_225_12.csv,0.4134033501754468,0.1197762986597948,0.21813946528672834,No,2_80_1.5_100_20.csv,0.5302661263818713,0.028423106083928056,0.3689808751168577,No,,
1_60_1_50_18.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_10.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_100_14.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1.5_225_14.csv,0.41340330809488723,0.11977627418981013,0.21813942072140588,No,2_80_1.75_100_18.csv,0.4972170957389441,0.028421798520765908,0.3689639006947655,No,,
1_60_1_50_20.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_12.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_100_16.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1.5_225_16.csv,0.41340330809488723,0.11977627418981013,0.21813942072140588,No,2_80_1.75_100_20.csv,0.4972170957389441,0.028421798520765908,0.3689639006947655,No,,
1_60_1_50_4.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_14.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_125_14.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1.5_225_18.csv,0.41340330809488723,0.11977627418981013,0.21813942072140588,No,2_80_1.75_125_18.csv,0.4972170861370279,0.02842177823277938,0.36896363732175474,No,,
1_60_1_50_6.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_16.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_125_16.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1.5_225_20.csv,0.41340330809488723,0.11977627418981013,0.21813942072140588,No,2_80_1.75_125_20.csv,0.4972170861370279,0.02842177823277938,0.36896363732175474,No,,
1_60_1_50_8.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_18.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_150_14.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1.5_200_12.csv,0.41340318648737906,0.18009639438382521,0.3279958690537038,No,2_80_1.75_50_18.csv,0.49721708172738954,0.02842181864780057,0.36896416197834375,No,,
1_60_1_75_10.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_20.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_150_16.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1_225_10.csv,0.4126686741204073,0.1372439743866815,0.24995201489379062,No,2_80_1.75_50_20.csv,0.49721708172738954,0.02842181864780057,0.36896416197834375,No,,
1_60_1_75_12.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_4.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_50_14.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1_225_12.csv,0.4126686741204073,0.1372439743866815,0.24995201489379062,No,2_80_1.75_75_18.csv,0.49721708172738954,0.02842181864780057,0.36896416197834375,No,,
1_60_1_75_14.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_6.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_50_16.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1_225_14.csv,0.4126686741204073,0.1372439743866815,0.24995201489379062,No,2_80_1.75_75_20.csv,0.49721708172738954,0.02842181864780057,0.36896416197834375,No,,
1_60_1_75_16.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_225_8.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_75_14.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1_225_16.csv,0.4126686741204073,0.1372439743866815,0.24995201489379062,No,2_80_1_100_10.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
1_60_1_75_18.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_10.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_120_1_75_16.csv,0.17987422172140424,0.110781613029651,0.21501292252458123,No,2_40_1_225_18.csv,0.4126686741204073,0.1372439743866815,0.24995201489379062,No,2_80_1_100_12.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
1_60_1_75_20.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_12.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_225_12.csv,0.16901602299100946,0.128205404812885,0.24883027082199416,No,2_40_1_225_20.csv,0.4126686741204073,0.1372439743866815,0.24995201489379062,No,2_80_1_100_14.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
1_60_1_75_4.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_14.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_225_14.csv,0.16901602299100946,0.11815128767220448,0.22931651713397372,No,2_40_1_225_8.csv,0.4126686741204073,0.10641545625253077,0.19380637893231473,No,2_80_1_100_16.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
1_60_1_75_6.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_16.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_225_16.csv,0.16901602299100946,0.12178787193094566,0.2363746614243042,No,2_40_1.5_75_4.csv,0.4087508746482814,0.26257447788728205,0.4782069311305241,No,2_80_1_100_18.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
1_60_1_75_8.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_18.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_225_18.csv,0.16901602299100946,0.12178787193094566,0.2363746614243042,No,2_40_1_75_6.csv,0.40664284354887337,0.19153870872791529,0.34883488612628855,No,2_80_1_100_20.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_10.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_20.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_225_20.csv,0.16901602299100946,0.12178787193094566,0.2363746614243042,No,2_40_2_225_14.csv,0.4062251983050729,0.24903449082668172,0.4535475822406589,No,2_80_1_50_10.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_12.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_4.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_200_10.csv,0.1690160227336769,0.1282054206050651,0.24883030147259314,No,2_40_2_225_16.csv,0.4062251983050729,0.24903449082668172,0.4535475822406589,No,2_80_1_50_12.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_14.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_6.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_200_12.csv,0.16901600630496647,0.1282053959744512,0.24883025366772613,No,2_40_2_225_18.csv,0.4062251983050729,0.24903449082668172,0.4535475822406589,No,2_80_1_50_14.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_16.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,3_20_1_225_8.csv,0.21968198081804968,-0.040548428886329556,-0.17540015463073222,No,2_100_1_200_14.csv,0.16901600630496647,0.11815127149603141,0.22931648573809357,No,2_40_2_225_20.csv,0.4062251983050729,0.24903449082668172,0.4535475822406589,No,2_80_1_50_16.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_18.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,2_20_1_225_4.csv,0.21066644696095893,0.03551412454709662,0.15362328722028312,No,2_100_1_200_16.csv,0.16901600630496647,0.1217878804571155,0.23637467797250786,No,2_40_1_175_10.csv,0.4061221871204276,0.0948994668521172,0.17283318308169793,No,2_80_1_50_18.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_20.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_100_10.csv,0.2148166314140913,-0.04951932344129888,-0.21420551245430255,No,2_100_1_200_18.csv,0.16901600630496647,0.1217878804571155,0.23637467797250786,No,2_40_1_175_12.csv,0.4061221871204276,0.0948994668521172,0.17283318308169793,No,2_80_1_50_20.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_4.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_100_12.csv,0.2148166314140913,-0.04951932344129888,-0.21420551245430255,No,2_100_1_200_20.csv,0.16901600630496647,0.1217878804571155,0.23637467797250786,No,2_40_1_175_14.csv,0.4061221871204276,0.0948994668521172,0.17283318308169793,No,2_80_1_75_10.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_6.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_100_14.csv,0.2148166314140913,-0.04951932344129888,-0.21420551245430255,No,2_100_1_225_10.csv,0.1690159986526991,0.12820542485645536,0.24883030972399717,No,2_40_1_175_16.csv,0.4061221871204276,0.0948994668521172,0.17283318308169793,No,2_80_1_75_12.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_50_8.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_100_16.csv,0.2148166314140913,-0.04951932344129888,-0.21420551245430255,No,2_120_0.75_200_12.csv,0.15494340585540864,0.09038322426026894,0.17542226244885611,No,2_40_1_175_18.csv,0.4061221871204276,0.0948994668521172,0.17283318308169793,No,2_80_1_75_14.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_75_10.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_100_18.csv,0.2148166314140913,-0.04951932344129888,-0.21420551245430255,No,2_120_0.75_200_14.csv,0.15494340585540864,0.09038322426026894,0.17542226244885611,No,2_40_1_175_20.csv,0.4061221871204276,0.0948994668521172,0.17283318308169793,No,2_80_1_75_16.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_75_12.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_100_20.csv,0.2148166314140913,-0.04951932344129888,-0.21420551245430255,No,2_120_0.75_200_16.csv,0.15494340585540864,0.09038322426026894,0.17542226244885611,No,2_40_1_175_8.csv,0.4061221871204276,0.06744199829884287,0.12282698339647649,No,2_80_1_75_18.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
3_60_1_75_14.csv,0.773556875,-0.04991223000880524,-0.5995869930205957,No,,,1_20_1_100_4.csv,0.2148166314140913,-0.04951932344129888,-0.21420551245430255,No,2_120_0.75_200_18.csv,0.15494340585540864,0.09038322426026894,0.17542226244885611,No,2_40_1_200_10.csv,0.4061220729903126,0.13724397648234254,0.24995201871045872,No,2_80_1_75_20.csv,0.47614034251364035,0.009260067332840977,0.12021162423359227,No,,
